1.0000000000	0.9996145400	0.9984590400	0.9965362500	0.9938504700	0.9904080000	0.9862167200	0.9812862900 0.9756279000 0.9692544900 0.9621805500 0.9544220600 0.9459964000 0.9369224300 0.9272202300 0.9169112400 0.9060180800 0.8945642100 0.8825743800 0.8700741500 0.8570898200 0.8436484900 0.8297779000 0.8155062800 0.8008624300 0.7858753200 0.7705742700 0.7549887900 0.7391483800 0.7230825400 0.7068206700 0.6903920200 0.6738254400 0.6571494900 0.6403923000 0.6235814100 0.6067437500 0.5899057400 0.5730929400 0.5563302000 0.5396415000 0.5230499500 0.5065777900 0.4902461800 0.4740754400 0.4580847300 0.4422922100 0.4267150200 0.4113691200 0.3962694100 0.3814297600 0.3668628300 0.3525802800 0.3385925600 0.3249091800 0.3115384300 0.2984876900 0.2857632600 0.2733703900 0.2613133800 0.2495956400 0.2382195700 0.2271867800 0.2164979400 0.2061529900 0.1961510500 0.1864905200 0.1771691100 0.1681838900 0.1595313100 0.1512072400 0.1432070300 0.1355255800 0.1281572900 0.1210961900 0.1143359500 0.1078698900 0.1016910700 0.0957922790 0.0901661140 0.0848049740 0.0901661140 0.0957922790 0.1016910700 0.1078698900 0.1143359500 0.1210961900 0.1281572900 0.1355255800 0.1432070300 0.1512072400 0.1595313100 0.1681838900 0.1771691100 0.1864905200 0.1961510500 0.2061529900 0.2164979400 0.2271867800 0.2382195700 0.2495956400 0.2613133800 0.2733703900 0.2857632600 0.2984876900 0.3115384300 0.3249091800 0.3385925600 0.3525802800 0.3668628300 0.3814297600 0.3962694100 0.4113691200 0.4267150200 0.4422922100 0.4580847300 0.4740754400 0.4902461800 0.5065777900 0.5230499500 0.5396415000 0.5563302000 0.5730929400 0.5899057400 0.6067437500 0.6235814100 0.6403923000 0.6571494900 0.6738254400 0.6903920200 0.7068206700 0.7230825400 0.7391483800 0.7549887900 0.7705742700 0.7858753200 0.8008624300 0.8155062800 0.8297779000 0.8436484900 0.8570898200 0.8700741500 0.8825743800 0.8945642100 0.9060180800 0.9169112400 0.9272202300 0.9369224300 0.9459964000 0.9544220600 0.9621805500 0.9692544900 0.9756279000 0.9812862900 0.9862167200 0.9904080000 0.9938504700 0.9965362500 0.9984590400 0.9996145400
0.5175448700	0.5173453700	0.5167473600	0.5157522600	0.5143622200	0.5125806300	0.5104114400	0.5078597100 0.5049312100 0.5016326900 0.4979716200 0.4939562700 0.4895955900 0.4848994000 0.4798781000	0.4745427400 0.4689050000 0.4629771400 0.4567718800 0.4503024200 0.4435824500 0.4366259600 0.4294473200	0.4220611200 0.4144822700 0.4067257600 0.3988067800 0.3907405700 0.3825424600 0.3742276700 0.3658114400	0.3573088600 0.3487349200 0.3401043700 0.3314317500 0.3227313500 0.3140171200 0.3053027100 0.2966013300	0.2879258400 0.2792886800 0.2707018300 0.2621767200 0.2537244000 0.2453553200 0.2370794100 0.2289060800	0.2208441800 0.2129019800 0.2050872100 0.1974070200 0.1898679900 0.1824761200 0.1752368500 0.1681550700	0.1612351200 0.1544807900 0.1478953100 0.1414814400 0.1352414000 0.1291769400 0.1232893200 0.1175793600	0.1120474000 0.1066934200 0.1015169700 0.0965172130 0.0916929690 0.0870427120 0.0825646150 0.0782565330	0.0741160660 0.0701405700 0.0663271470 0.0626727190 0.0591739860 0.0558275100 0.0526296940 0.0495768040	0.0466650130 0.0438903790 0.0466650130 0.0495768040 0.0526296940 0.0558275100 0.0591739860 0.0626727190	0.0663271470 0.0701405700 0.0741160660 0.0782565330 0.0825646150 0.0870427120 0.0916929690 0.0965172130	0.1015169700 0.1066934200 0.1120474000 0.1175793600 0.1232893200 0.1291769400 0.1352414000 0.1414814400	0.1478953100 0.1544807900 0.1612351200 0.1681550700 0.1752368500 0.1824761200 0.1898679900 0.1974070200	0.2050872100 0.2129019800 0.2208441800 0.2289060800 0.2370794100 0.2453553200 0.2537244000 0.2621767200	0.2707018300 0.2792886800 0.2879258400 0.2966013300 0.3053027100 0.3140171200 0.3227313500 0.3314317500	0.3401043700 0.3487349200 0.3573088600 0.3658114400 0.3742276700 0.3825424600 0.3907405700 0.3988067800	0.4067257600 0.4144822700 0.4220611200 0.4294473200 0.4366259600 0.4435824500 0.4503024200 0.4567718800	0.4629771400 0.4689050000 0.4745427400 0.4798781000 0.4848994000 0.4895955900 0.4939562700 0.4979716200	0.5016326900 0.5049312100 0.5078597100 0.5104114400 0.5125806300 0.5143622200 0.5157522600 0.5167473600	0.5173453700
0.5396415000	0.5394334800	0.5388099600	0.5377723000	0.5363229500	0.5344652500	0.5322035000	0.5295428000 0.5264893200 0.5230499500 0.5192325700 0.5150457600 0.5104988800 0.5056021800 0.5003665100	0.4948033700 0.4889249200 0.4827439800 0.4762737800 0.4695281100 0.4625212300 0.4552677300 0.4477825800	0.4400810300 0.4321785900 0.4240909200 0.4158338300 0.4074232600 0.3988751200 0.3902053200 0.3814297600	0.3725641700 0.3636241600 0.3546251400 0.3455822500 0.3365103900 0.3274241100 0.3183376200 0.3092647200	0.3002188500 0.2912129500 0.2822594600 0.2733703900 0.2645571800 0.2558307600 0.2472015200 0.2386792300	0.2302731300 0.2219918400 0.2138434200 0.2058353300 0.1979744100 0.1902669400 0.1827185900 0.1753344700	0.1681190700 0.1610763500 0.1542097000 0.1475220000 0.1410155400 0.1346921600 0.1285531700 0.1225994100	0.1168312700 0.1112487100 0.1058512400 0.1006380200 0.0956078020 0.0907590090 0.0860897080 0.0815976930	0.0772804540 0.0731352270 0.0691589940 0.0653485280 0.0617004220 0.0582110700 0.0548767190 0.0516934880	0.0486573760 0.0457642820 0.0486573760 0.0516934880 0.0548767190 0.0582110700 0.0617004220 0.0653485280	0.0691589940 0.0731352270 0.0772804540 0.0815976930 0.0860897080 0.0907590090 0.0956078020 0.1006380200	0.1058512400 0.1112487100 0.1168312700 0.1225994100 0.1285531700 0.1346921600 0.1410155400 0.1475220000	0.1542097000 0.1610763500 0.1681190700 0.1753344700 0.1827185900 0.1902669400 0.1979744100 0.2058353300	0.2138434200 0.2219918400 0.2302731300 0.2386792300 0.2472015200 0.2558307600 0.2645571800 0.2733703900	0.2822594600 0.2912129500 0.3002188500 0.3092647200 0.3183376200 0.3274241100 0.3365103900 0.3455822500	0.3546251400 0.3636241600 0.3725641700 0.3814297600 0.3902053200 0.3988751200 0.4074232600 0.4158338300	0.4240909200 0.4321785900 0.4400810300 0.4477825800 0.4552677300 0.4625212300 0.4695281100 0.4762737800	0.4827439800 0.4889249200 0.4948033700 0.5003665100 0.5056021800 0.5104988800 0.5150457600 0.5192325700	0.5230499500 0.5264893200 0.5295428000 0.5322035000 0.5344652500 0.5363229500 0.5377723000 0.5388099600	0.5394334800
0.5619106900	0.5616941500	0.5610448700	0.5599643600	0.5584552300	0.5565208800	0.5541657800	0.5513953000 0.5482157500 0.5446345200 0.5406595500 0.5363000000 0.5315654900 0.5264667300 0.5210149900	0.5152222500 0.5091012700 0.5026652200 0.4959280200 0.4889040000 0.4816079400 0.4740551100 0.4662610900	0.4582417300 0.4500131900 0.4415917700 0.4329939500 0.4242362700 0.4153353900 0.4063078200 0.3971701300	0.3879386800 0.3786297400 0.3692593600 0.3598432800 0.3503970500 0.3409358300 0.3314743600 0.3220270600	0.3126078800 0.3032303500 0.2939073700 0.2846514900 0.2754745800 0.2663880600 0.2574027200 0.2485287300	0.2397757300 0.2311527100 0.2226680400 0.2143294700 0.2061441700 0.1981186300 0.1902587900 0.1825699400	0.1750567900 0.1677234300 0.1605734400 0.1536097400 0.1468347900 0.1402504600 0.1338581300 0.1276586800	0.1216525100 0.1158395800 0.1102193700 0.1047910200 0.0995532270 0.0945043340 0.0896423530 0.0849649680	0.0804695710 0.0761532710 0.0720129530 0.0680452510 0.0642465950 0.0606132480 0.0571413000 0.0538267080	0.0506653040 0.0476528220 0.0506653040 0.0538267080 0.0571413000 0.0606132480 0.0642465950 0.0680452510	0.0720129530 0.0761532710 0.0804695710 0.0849649680 0.0896423530 0.0945043340 0.0995532270 0.1047910200	0.1102193700 0.1158395800 0.1216525100 0.1276586800 0.1338581300 0.1402504600 0.1468347900 0.1536097400	0.1605734400 0.1677234300 0.1750567900 0.1825699400 0.1902587900 0.1981186300 0.2061441700 0.2143294700	0.2226680400 0.2311527100 0.2397757300 0.2485287300 0.2574027200 0.2663880600 0.2754745800 0.2846514900	0.2939073700 0.3032303500 0.3126078800 0.3220270600 0.3314743600 0.3409358300 0.3503970500 0.3598432800	0.3692593600 0.3786297400 0.3879386800 0.3971701300 0.4063078200 0.4153353900 0.4242362700 0.4329939500	0.4415917700 0.4500131900 0.4582417300 0.4662610900 0.4740551100 0.4816079400 0.4889040000 0.4959280200	0.5026652200 0.5091012700 0.5152222500 0.5210149900 0.5264667300 0.5315654900 0.5363000000 0.5406595500	0.5446345200 0.5482157500 0.5513953000 0.5541657800 0.5565208800 0.5584552300 0.5599643600 0.5610448700	0.5616941500
0.5842974200	0.5840722300	0.5833970900	0.5822735400	0.5807042700	0.5786928500	0.5762438800	0.5733630700 0.5700568600 0.5663329400 0.5621996500 0.5576663600 0.5527432600 0.5474413600 0.5417724300	0.5357489000 0.5293840200 0.5226915500 0.5156859800 0.5083820800 0.5007953600 0.4929416500 0.4848370900	0.4764982500 0.4679418500 0.4591849100 0.4502445800 0.4411380000 0.4318824700 0.4224952500 0.4129935200	0.4033942800 0.3937144900 0.3839707700 0.3741795700 0.3643569900 0.3545188300 0.3446804000 0.3348567200	0.3250623000 0.3153111300 0.3056167400 0.2959920800 0.2864495800 0.2770010500 0.2676577300 0.2584302100	0.2493284800 0.2403619100 0.2315392000 0.2228684300 0.2143570200 0.2060117400 0.1978387700 0.1898436000	0.1820311100 0.1744056000 0.1669707300 0.1597296100 0.1526847300 0.1458381000 0.1391910900 0.1327446600	0.1264991900 0.1204546600 0.1146105500 0.1089659300 0.1035194500 0.0982694180 0.0932137300 0.0883499980	0.0836755040 0.0791872440 0.0748819780 0.0707561970 0.0668061970 0.0630280970 0.0594178290 0.0559711830	0.0526838270 0.0495513270 0.0526838270 0.0559711830 0.0594178290 0.0630280970 0.0668061970 0.0707561970	0.0748819780 0.0791872440 0.0836755040 0.0883499980 0.0932137300 0.0982694180 0.1035194500 0.1089659300	0.1146105500 0.1204546600 0.1264991900 0.1327446600 0.1391910900 0.1458381000 0.1526847300 0.1597296100	0.1669707300 0.1744056000 0.1820311100 0.1898436000 0.1978387700 0.2060117400 0.2143570200 0.2228684300	0.2315392000 0.2403619100 0.2493284800 0.2584302100 0.2676577300 0.2770010500 0.2864495800 0.2959920800	0.3056167400 0.3153111300 0.3250623000 0.3348567200 0.3446804000 0.3545188300 0.3643569900 0.3741795700	0.3839707700 0.3937144900 0.4033942800 0.4129935200 0.4224952500 0.4318824700 0.4411380000 0.4502445800	0.4591849100 0.4679418500 0.4764982500 0.4848370900 0.4929416500 0.5007953600 0.5083820800 0.5156859800	0.5226915500 0.5293840200 0.5357489000 0.5417724300 0.5474413600 0.5527432600 0.5576663600 0.5621996500	0.5663329400 0.5700568600 0.5733630700 0.5762438800 0.5786928500 0.5807042700 0.5822735400 0.5833970900	0.5840722300
0.6067437500	0.6065098600	0.6058087900	0.6046421500	0.6030125600	0.6009239000	0.5983808600	0.5953893100 0.5919561400 0.5880891100 0.5837970400 0.5790896400 0.5739774100 0.5684718500 0.5625851200	0.5563302000 0.5497208200 0.5427712800 0.5354965300 0.5279120800 0.5200339000 0.5118784300 0.5034625500	0.4948033700 0.4859182800 0.4768249400 0.4675411300 0.4580847300 0.4484736300 0.4387258000 0.4288590300	0.4188910400 0.4088393700 0.3987213700 0.3885540400 0.3783541000 0.3681379900 0.3579216300 0.3477205600	0.3375498700 0.3274241100 0.3173573000 0.3073628800 0.2974538200 0.2876423000 0.2779400300 0.2683580500	0.2589066600 0.2495956400 0.2404339900 0.2314301300 0.2225917400 0.2139258800 0.2054389300 0.1971366100	0.1890240000 0.1811055500 0.1733850700 0.1658657600 0.1585502600 0.1514405900 0.1445382400 0.1378441600	0.1313587700 0.1250820500 0.1190134200 0.1131519600 0.1074962500 0.1020445300 0.0967946280 0.0917440430	0.0868899750 0.0822293010 0.0777586330 0.0734743620 0.0693726240 0.0654493790 0.0617004220 0.0581213680	0.0547077280 0.0514548870 0.0547077280 0.0581213680 0.0617004220 0.0654493790 0.0693726240 0.0734743620	0.0777586330 0.0822293010 0.0868899750 0.0917440430 0.0967946280 0.1020445300 0.1074962500 0.1131519600	0.1190134200 0.1250820500 0.1313587700 0.1378441600 0.1445382400 0.1514405900 0.1585502600 0.1658657600	0.1733850700 0.1811055500 0.1890240000 0.1971366100 0.2054389300 0.2139258800 0.2225917400 0.2314301300	0.2404339900 0.2495956400 0.2589066600 0.2683580500 0.2779400300 0.2876423000 0.2974538200 0.3073628800	0.3173573000 0.3274241100 0.3375498700 0.3477205600 0.3579216300 0.3681379900 0.3783541000 0.3885540400	0.3987213700 0.4088393700 0.4188910400 0.4288590300 0.4387258000 0.4484736300 0.4580847300 0.4675411300	0.4768249400 0.4859182800 0.4948033700 0.5034625500 0.5118784300 0.5200339000 0.5279120800 0.5354965300	0.5427712800 0.5497208200 0.5563302000 0.5625851200 0.5684718500 0.5739774100 0.5790896400 0.5837970400	0.5880891100 0.5919561400 0.5953893100 0.5983808600 0.6009239000 0.6030125600 0.6046421500 0.6058087900	0.6065098600
0.6291893100	0.6289467800	0.6282197800	0.6270099300	0.6253200800	0.6231541600	0.6205170200	0.6174148300 0.6138546500 0.6098445700 0.6053937100 0.6005121500 0.5952107900 0.5895015600 0.5833970900	0.5769107900 0.5700568600 0.5628502400 0.5553063800 0.5474413600 0.5392717700 0.5308145900 0.5220874000	0.5131078400 0.5038940900 0.4944643400 0.4848370900 0.4750308700 0.4650642300 0.4549557900 0.4447240200	0.4343872700 0.4239637900 0.4134714600 0.4029279900 0.3923507300 0.3817566900 0.3711623800 0.3605839600	0.3500370100 0.3395366700 0.3290974500 0.3187333000 0.3084576700 0.2982831900 0.2882220100 0.2782855300	0.2684845300 0.2588290600 0.2493284800 0.2399915300 0.2308261800 0.2218397400 0.2130388200 0.2044293700	0.1960166500 0.1878052800 0.1797991800 0.1720017200 0.1644155800 0.1570429100 0.1498852100 0.1429434900	0.1362181900 0.1297092600 0.1234161400 0.1173378500 0.1114729100 0.1058195100 0.1003753900 0.0951379760	0.0901043340 0.0852712470 0.0806351970 0.0761924310 0.0719389540 0.0678705800 0.0639829340 0.0602714790	0.0567315560 0.0533583830 0.0567315560 0.0602714790 0.0639829340 0.0678705800 0.0719389540 0.0761924310	0.0806351970 0.0852712470 0.0901043340 0.0951379760 0.1003753900 0.1058195100 0.1114729100 0.1173378500	0.1234161400 0.1297092600 0.1362181900 0.1429434900 0.1498852100 0.1570429100 0.1644155800 0.1720017200	0.1797991800 0.1878052800 0.1960166500 0.2044293700 0.2130388200 0.2218397400 0.2308261800 0.2399915300	0.2493284800 0.2588290600 0.2684845300 0.2782855300 0.2882220100 0.2982831900 0.3084576700 0.3187333000	0.3290974500 0.3395366700 0.3500370100 0.3605839600 0.3711623800 0.3817566900 0.3923507300 0.4029279900	0.4134714600 0.4239637900 0.4343872700 0.4447240200 0.4549557900 0.4650642300 0.4750308700 0.4848370900	0.4944643400 0.5038940900 0.5131078400 0.5220874000 0.5308145900 0.5392717700 0.5474413600 0.5553063800	0.5628502400 0.5700568600 0.5769107900 0.5833970900 0.5895015600 0.5952107900 0.6005121500 0.6053937100	0.6098445700 0.6138546500 0.6174148300 0.6205170200 0.6231541600 0.6253200800 0.6270099300 0.6282197800	0.6289467800
0.6515714500	0.6513202800	0.6505674100	0.6493145200	0.6475645900	0.6453215500	0.6425906400	0.6393781300 0.6356912900 0.6315385700 0.6269293400 0.6218741500 0.6163842100 0.6104718400 0.6041502400	0.5974332100 0.5903354900 0.5828725100 0.5750602500 0.5669154500 0.5584552300 0.5496972800 0.5406595500	0.5313606300 0.5218190600 0.5120539100 0.5020842000 0.4919291100 0.4816079400 0.4711399100 0.4605441700	0.4498397100 0.4390454000 0.4281798600 0.4172613300 0.4063078200 0.3953369000 0.3843657400 0.3734110000	0.3624888700 0.3516149800 0.3408044000 0.3300716000 0.3194304100 0.3088940100 0.2984749100 0.2881849700	0.2780353100 0.2680363700 0.2581978400 0.2485287300 0.2390373500 0.2297312300 0.2206172500 0.2117015300	0.2029895500 0.1944860700 0.1861951800 0.1781203300 0.1702643300 0.1626293800 0.1552170700 0.1480284200	0.1410638800 0.1343234000 0.1278064300 0.1215118900 0.1154383300 0.1095838200 0.1039460500 0.0985223130	0.0933096110 0.0883045940 0.0835036260 0.0789028180 0.0744980350 0.0702849400 0.0662589970 0.0624155140	0.0587496650 0.0552564970 0.0587496650 0.0624155140 0.0662589970 0.0702849400 0.0744980350 0.0789028180	0.0835036260 0.0883045940 0.0933096110 0.0985223130 0.1039460500 0.1095838200 0.1154383300 0.1215118900	0.1278064300 0.1343234000 0.1410638800 0.1480284200 0.1552170700 0.1626293800 0.1702643300 0.1781203300	0.1861951800 0.1944860700 0.2029895500 0.2117015300 0.2206172500 0.2297312300 0.2390373500 0.2485287300	0.2581978400 0.2680363700 0.2780353100 0.2881849700 0.2984749100 0.3088940100 0.3194304100 0.3300716000	0.3408044000 0.3516149800 0.3624888700 0.3734110000 0.3843657400 0.3953369000 0.4063078200 0.4172613300	0.4281798600 0.4390454000 0.4498397100 0.4605441700 0.4711399100 0.4816079400 0.4919291100 0.5020842000	0.5120539100 0.5218190600 0.5313606300 0.5406595500 0.5496972800 0.5584552300 0.5669154500 0.5750602500	0.5828725100 0.5903354900 0.5974332100 0.6041502400 0.6104718400 0.6163842100 0.6218741500 0.6269293400	0.6315385700 0.6356912900 0.6393781300 0.6425906400 0.6453215500 0.6475645900 0.6493145200 0.6505674100	0.6513202800
0.6738254400	0.6735657500	0.6727871300	0.6714915000	0.6696817300	0.6673621500	0.6645379700	0.6612156600 0.6574029300 0.6531083600 0.6483417700 0.6431138500 0.6374364500 0.6313221500 0.6247845900	0.6178381400 0.6104980100 0.6027801600 0.5947011100 0.5862780800 0.5775289500 0.5684718500 0.5591254800	0.5495089300 0.5396415000 0.5295428000 0.5192325700 0.5087306500 0.4980569800 0.4872314000 0.4762737800	0.4652037000 0.4540407400 0.4428040700 0.4315126200 0.4201850000 0.4088393700 0.3974935100 0.3861646100	0.3748694400 0.3636241600 0.3524443800 0.3413449800 0.3303403600 0.3194440900 0.3086691500 0.2980277500	0.2875314400 0.2771909800 0.2670164100 0.2570170800 0.2472015200 0.2375775600 0.2281522900 0.2189320600	0.2099225200 0.2011286200 0.1925545500 0.1842039200 0.1760796200 0.1681838900 0.1605184200 0.1530842300	0.1458818300 0.1389111300 0.1321715700 0.1256620600 0.1193810600 0.1133265900 0.1074962500 0.1018872900	0.0964965450 0.0913205820 0.0863556410 0.0815976930 0.0770424750 0.0726854800 0.0685220290 0.0645472780	0.0607562210 0.0571437480 0.0607562210 0.0645472780 0.0685220290 0.0726854800 0.0770424750 0.0815976930	0.0863556410 0.0913205820 0.0964965450 0.1018872900 0.1074962500 0.1133265900 0.1193810600 0.1256620600	0.1321715700 0.1389111300 0.1458818300 0.1530842300 0.1605184200 0.1681838900 0.1760796200 0.1842039200	0.1925545500 0.2011286200 0.2099225200 0.2189320600 0.2281522900 0.2375775600 0.2472015200 0.2570170800	0.2670164100 0.2771909800 0.2875314400 0.2980277500 0.3086691500 0.3194440900 0.3303403600 0.3413449800	0.3524443800 0.3636241600 0.3748694400 0.3861646100 0.3974935100 0.4088393700 0.4201850000 0.4315126200	0.4428040700 0.4540407400 0.4652037000 0.4762737800 0.4872314000 0.4980569800 0.5087306500 0.5192325700	0.5295428000 0.5396415000 0.5495089300 0.5591254800 0.5684718500 0.5775289500 0.5862780800 0.5947011100	0.6027801600 0.6104980100 0.6178381400 0.6247845900 0.6313221500 0.6374364500 0.6431138500 0.6483417700	0.6531083600 0.6574029300 0.6612156600 0.6645379700 0.6673621500 0.6696817300 0.6714915000 0.6727871300	0.6735657500
0.6958850000	0.6956167200	0.6948126600	0.6934745900	0.6916056300	0.6892100600	0.6862934200	0.6828624000 0.6789248000 0.6744896800 0.6695669900 0.6641680000 0.6583046900 0.6519902300 0.6452386400	0.6380648000 0.6304843400 0.6225138300 0.6141702500 0.6054715500 0.5964359000 0.5870823300 0.5774299500	0.5674986200 0.5573081400 0.5468788100 0.5362310400 0.5253853200 0.5143622200 0.5031822900 0.4918659000	0.4804334300 0.4689050000 0.4573004800 0.4456393700 0.4339409200 0.4222238700 0.4105065500 0.3988067800	0.3871418200 0.3755284000 0.3639826200 0.3525198700 0.3411549600 0.3299019600 0.3187742800 0.3077845300	0.2969445600 0.2862655800 0.2757579400 0.2654312600 0.2552943500 0.2453553200 0.2356214800 0.2260994200	0.2167949200 0.2077131100 0.1988583700 0.1902343500 0.1818440600 0.1736898600 0.1657734400 0.1580958700	0.1506576700 0.1434587700 0.1364985700 0.1297759600 0.1232893200 0.1170366500 0.1110154400 0.1052228400	0.0996556280 0.0943102170 0.0891827340 0.0842690240 0.0795646680 0.0750650390 0.0707652870 0.0666604120	0.0627452430 0.0590145070 0.0627452430 0.0666604120 0.0707652870 0.0750650390 0.0795646680 0.0842690240	0.0891827340 0.0943102170 0.0996556280 0.1052228400 0.1110154400 0.1170366500 0.1232893200 0.1297759600	0.1364985700 0.1434587700 0.1506576700 0.1580958700 0.1657734400 0.1736898600 0.1818440600 0.1902343500	0.1988583700 0.2077131100 0.2167949200 0.2260994200 0.2356214800 0.2453553200 0.2552943500 0.2654312600	0.2757579400 0.2862655800 0.2969445600 0.3077845300 0.3187742800 0.3299019600 0.3411549600 0.3525198700	0.3639826200 0.3755284000 0.3871418200 0.3988067800 0.4105065500 0.4222238700 0.4339409200 0.4456393700	0.4573004800 0.4689050000 0.4804334300 0.4918659000 0.5031822900 0.5143622200 0.5253853200 0.5362310400	0.5468788100 0.5573081400 0.5674986200 0.5774299500 0.5870823300 0.5964359000 0.6054715500 0.6141702500	0.6225138300 0.6304843400 0.6380648000 0.6452386400 0.6519902300 0.6583046900 0.6641680000 0.6695669900	0.6744896800 0.6789248000 0.6828624000 0.6862934200 0.6892100600 0.6916056300 0.6934745900 0.6948126600	0.6956167200
0.7176822400	0.7174056200	0.7165763400	0.7151963700	0.7132688200	0.7107982600	0.7077902600	0.7042517100 0.7001908400 0.6956167200 0.6905399000 0.6849717500 0.6789248000 0.6724125700 0.6654495000	0.6580509500 0.6502330900 0.6420128300 0.6334079500 0.6244367400 0.6151181500 0.6054715500 0.5955168600	0.5852744000 0.5747647300 0.5640087700 0.5530274500 0.5418420400 0.5304736500 0.5189434900 0.5072726600	0.4954820900 0.4835925700 0.4716245200 0.4595981800 0.4475332800 0.4354492100 0.4233648800 0.4112986300	0.3992683000 0.3872911000 0.3753836500 0.3635618700 0.3518409700 0.3402355300 0.3287592800 0.3174252800	0.3062457700 0.2952323000 0.2843955200 0.2737453600 0.2632909400 0.2530406100 0.2430018800 0.2331815400	0.2235856100 0.2142193200 0.2050872100 0.1961930700 0.1875399800 0.1791303600 0.1709659700 0.1630479100	0.1553767300 0.1479523500 0.1407741300 0.1338409300 0.1271511300 0.1207025900 0.1144927800 0.1085187500	0.1027771500 0.0972642970 0.0919762100 0.0869085860 0.0820568800 0.0774163080 0.0729818720 0.0687484220	0.0647106170 0.0608630220 0.0647106170 0.0687484220 0.0729818720 0.0774163080 0.0820568800 0.0869085860	0.0919762100 0.0972642970 0.1027771500 0.1085187500 0.1144927800 0.1207025900 0.1271511300 0.1338409300	0.1407741300 0.1479523500 0.1553767300 0.1630479100 0.1709659700 0.1791303600 0.1875399800 0.1961930700	0.2050872100 0.2142193200 0.2235856100 0.2331815400 0.2430018800 0.2530406100 0.2632909400 0.2737453600	0.2843955200 0.2952323000 0.3062457700 0.3174252800 0.3287592800 0.3402355300 0.3518409700 0.3635618700	0.3753836500 0.3872911000 0.3992683000 0.4112986300 0.4233648800 0.4354492100 0.4475332800 0.4595981800	0.4716245200 0.4835925700 0.4954820900 0.5072726600 0.5189434900 0.5304736500 0.5418420400 0.5530274500	0.5640087700 0.5747647300 0.5852744000 0.5955168600 0.6054715500 0.6151181500 0.6244367400 0.6334079500	0.6420128300 0.6502330900 0.6580509500 0.6654495000 0.6724125700 0.6789248000 0.6849717500 0.6905399000	0.6956167200 0.7001908400 0.7042517100 0.7077902600 0.7107982600 0.7132688200 0.7151963700 0.7165763400	0.7174056200
0.7391483800	0.7388634700	0.7380093900	0.7365881200	0.7346029300	0.7320584700	0.7289604500	0.7253161100 0.7211337700 0.7164228600 0.7111941600 0.7054594800 0.6992316800 0.6925246700 0.6853533400	0.6777334800 0.6696817300 0.6612156600 0.6523534100 0.6431138500 0.6335164900 0.6235814100 0.6133289300	0.6027801600 0.5919561400 0.5808784400 0.5695686900 0.5580487300 0.5463402900 0.5344652500 0.5224453200	0.5103021300 0.4980569800 0.4857309800 0.4733449200 0.4609191400 0.4484736300 0.4360278500 0.4236007000	0.4112105400 0.3988751200 0.3866114900 0.3744361100 0.3623646500 0.3504120700 0.3385925600 0.3269195600	0.3154057000 0.3040627800 0.2929018700 0.2819331900 0.2711660600 0.2606091200 0.2502701300 0.2401560700	0.2302731300 0.2206267000 0.2112214400 0.2020612700 0.1931493600 0.1844882100 0.1760796200 0.1679247300	0.1600241100 0.1523776500 0.1449847200 0.1378441600 0.1309542700 0.1243128500 0.1179173000 0.1117645800	0.1058512400 0.1001735100 0.0947272480 0.0895080490 0.0845112280 0.0797318520 0.0751647870 0.0708047080	0.0666461360 0.0626834560 0.0666461360 0.0708047080 0.0751647870 0.0797318520 0.0845112280 0.0895080490	0.0947272480 0.1001735100 0.1058512400 0.1117645800 0.1179173000 0.1243128500 0.1309542700 0.1378441600	0.1449847200 0.1523776500 0.1600241100 0.1679247300 0.1760796200 0.1844882100 0.1931493600 0.2020612700	0.2112214400 0.2206267000 0.2302731300 0.2401560700 0.2502701300 0.2606091200 0.2711660600 0.2819331900	0.2929018700 0.3040627800 0.3154057000 0.3269195600 0.3385925600 0.3504120700 0.3623646500 0.3744361100	0.3866114900 0.3988751200 0.4112105400 0.4236007000 0.4360278500 0.4484736300 0.4609191400 0.4733449200	0.4857309800 0.4980569800 0.5103021300 0.5224453200 0.5344652500 0.5463402900 0.5580487300 0.5695686900	0.5808784400 0.5919561400 0.6027801600 0.6133289300 0.6235814100 0.6335164900 0.6431138500 0.6523534100	0.6612156600 0.6696817300 0.6777334800 0.6853533400 0.6925246700 0.6992316800 0.7054594800 0.7111941600	0.7164228600 0.7211337700 0.7253161100 0.7289604500 0.7320584700 0.7346029300 0.7365881200 0.7380093900	0.7388634700
